mall,type,shop_id,shop_name_en,shop_name_tc,shop_number,shop_floor,phone,opening_hours,loyalty_offer,voucher_acceptance,shop_category_id,shop_category_name,tag,update_date
TheOne,Shopping,1280,KH Artistry & Design,KH Artistry & Design,L319,L3,31882166,12:30 - 21:30,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1374,King Koil,愛皇健,L708,L7,,12:00-21:00,,1,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Dining,1296,KOKON2,古今二,L502,L5,31888098,11:00-22:00,,,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1198,Lacoste,Lacoste,GA11,G,23753622,10:00 - 22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1367,LAFIT,LAFIT,L3 Kiosk 3D,L3,28851184,12:00-22:00,,1,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Shopping,1373,LAKH,LAKH,L116,L1,,11:30-21:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Dining,1285,Le Viet,Le Viet,L402,L4,23690422,11:00-23:30,The ONE Card,1,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1288,LIFETASTIC PATISSERIE ,LIFETASTIC PATISSERIE ,L406,L4,27608923,12:00 - 23:00,The ONE Card,1,16,Deli & Confectionery ,,2022-01-03
TheOne,Shopping,1351,LOF10,辦館 ,L5 Kiosk 5A,L5,35011382,11:30-21:30,,1,16,Deli & Confectionery ,,2022-01-03
TheOne,Shopping,1217,LOUNGE PINK,LOUNGE PINK,UG216,UG2,27137998,11:30-22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1316,MediLASE | CLINICX | CLINICZ,MediLASE | CLINICX | CLINICZ,L8,L8,27895388,"Mon- Fri: 11:00-21:30Sat, Sun & Public Holiday: 10:00-21:30",The ONE Card,1,79,Personal Care & Beauty,,2022-01-03
TheOne,Shopping,1283,MONOS,MONOS,L321,L3,23119588,11:00-22:30,,,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Shopping,1231,MUSIUM DIV.,MUSIUM DIV.,L110,L1,26770270,12:00 - 22:00,,,11,Fashion & Accessories,,2022-01-03
TheOne,Dining,1287,Nabe Urawa,牛気,L404-L405,L4,22951833,11:30-23:30,,1,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1238,New Balance,New Balance,L119,L1,28132831,11:00 - 22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Dining,1289,Odelice!,Odelice!,L407,L4,25202136,"11:30-23:00 (Mon-Fri)11:00-23:00 (Sat, Sun, PH),",,1,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1281,onefit,onefit,L320,L3,23712731/92548988,12:00-22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1211,Optical 88,眼鏡88,UG202,UG2,24890588,10:30 - 22:30,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1237,ORiental TRaffic,ORiental TRaffic,L118,L1,,,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Dining,1319,Palace Wedding Banquet Specialist,煌府婚宴專門店,L13,L13,21806178,Mon - Sat: 11:00 - 00:00Sun & PH: 10:00 - 00:00,,1,125,The Sky Dining ,,2022-01-03
TheOne,Shopping,1234,PALLADIUM,PALLADIUM,L115,L1,31881025,12:00 - 22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Dining,1325,PHENOMENON WINE‧DINE,PHENOMENON WINE‧DINE,L20,L20,68232020,12:00-00:00,,,125,The Sky Dining ,,2022-01-03
